Lx,Lz,id,min_Re
9.166666666666666,6.666666666666667,1,101.8685309182424
9.166666666666666,6.666666666666667,2,101.86853090670766
9.166666666666666,6.666666666666667,3,101.86853091821823
9.166666666666666,6.666666666666667,4,101.8685309115618
12.916666666666666,10.0,1,114.36410230170938
12.916666666666666,10.0,2,114.36410225973312
11.666666666666666,9.0,1,109.26242629077966
11.666666666666666,9.0,2,109.26242627842839
6.666666666666667,4.666666666666667,1,270.4479761309012
6.666666666666667,4.666666666666667,2,111.22874578420378
10.416666666666666,8.0,1,105.2098909343995
10.416666666666666,8.0,2,105.20989093436371
5.416666666666667,4.0,1,257.8823458844374
5.416666666666667,4.0,2,128.6999250485581
5.416666666666667,4.0,3,257.8823457749701
7.916666666666667,6.0,1,290.13837928221454
7.916666666666667,6.0,2,103.38639829227945
7.916666666666667,6.0,3,290.13837929502375
7.916666666666667,6.0,4,103.38639823150393
14.583333333333334,3.0,1,299.666606997946
14.583333333333334,3.0,2,299.6666069882916
9.166666666666666,7.0,1,102.8313678863263
9.166666666666666,7.0,2,102.83136779120014
11.666666666666666,9.333333333333334,1,111.87541560611064
11.666666666666666,9.333333333333334,2,111.87541553988679
6.666666666666667,5.0,1,266.835227783349
6.666666666666667,5.0,2,245.41635242782723
6.666666666666667,5.0,3,109.7139835226489
10.416666666666666,8.333333333333334,1,107.54674142478913
10.416666666666666,8.333333333333334,2,107.54674152027785
5.416666666666667,4.333333333333333,1,251.55146873003872
5.416666666666667,4.333333333333333,2,251.55146857562843
7.916666666666667,6.333333333333333,1,104.91926497756474
7.916666666666667,6.333333333333333,2,292.6521184030341
7.916666666666667,6.333333333333333,3,292.6521184413049
7.916666666666667,6.333333333333333,4,269.82893923835024
9.166666666666666,7.333333333333333,1,104.81881641983865
14.583333333333334,3.3333333333333335,1,247.67220021938425
11.666666666666666,9.666666666666666,1,115.25636186572049
11.666666666666666,9.666666666666666,2,115.25636176679136
6.666666666666667,5.333333333333333,1,265.0913613639146
6.666666666666667,5.333333333333333,2,265.0913615256115
6.666666666666667,5.333333333333333,3,193.84643883574722
10.416666666666666,8.666666666666666,1,110.80897789558911
10.416666666666666,8.666666666666666,2,110.80897790771027
5.416666666666667,4.666666666666667,1,247.6008195835917
5.416666666666667,4.666666666666667,2,247.600819410678
9.166666666666666,7.666666666666667,1,107.98698337475919
7.916666666666667,6.666666666666667,1,296.7907811047477
7.916666666666667,6.666666666666667,2,296.7907810905676
7.916666666666667,6.666666666666667,3,108.12182964207996
7.916666666666667,6.666666666666667,4,259.83127322969176
7.916666666666667,6.666666666666667,5,258.6058536085048
14.583333333333334,3.6666666666666665,1,212.7745654295268
11.666666666666666,10.0,1,119.53418177301626
11.666666666666666,10.0,2,119.53418165238438
6.666666666666667,5.666666666666667,1,265.07910628090457
6.666666666666667,5.666666666666667,2,251.63227877473994
6.666666666666667,5.666666666666667,3,265.07910674050027
6.666666666666667,5.666666666666667,4,114.47144345246909
5.416666666666667,5.0,1,245.62567785898256
5.416666666666667,5.0,2,245.62567781633513
5.416666666666667,5.0,3,150.90261094674779
7.916666666666667,7.0,1,113.3694505592575
7.916666666666667,7.0,2,285.59154625533466
9.166666666666666,8.0,1,112.57474991585487
14.583333333333334,4.0,1,188.4858922763585
13.333333333333334,3.0,1,277.3077870756603
13.333333333333334,3.0,2,277.307787155957
6.666666666666667,6.0,1,266.70705821281047
6.666666666666667,6.0,2,121.83811442578707
6.666666666666667,6.0,3,266.70705820373917
5.416666666666667,5.333333333333333,1,245.3597250659964
5.416666666666667,5.333333333333333,2,245.35972508134194
5.416666666666667,5.333333333333333,3,168.24133424394466
7.916666666666667,7.333333333333333,1,275.6288123731539
14.583333333333334,4.333333333333333,1,170.99905819765175
14.583333333333334,4.333333333333333,2,170.99905821661721
10.416666666666666,9.666666666666666,1,128.1443969510487
10.416666666666666,9.666666666666666,2,128.14439706052278
13.333333333333334,3.3333333333333335,1,229.66965777181355
13.333333333333334,3.3333333333333335,2,229.66965719305904
6.666666666666667,6.333333333333333,1,133.05820218421474
6.666666666666667,6.333333333333333,2,269.90798019725923
5.416666666666667,5.666666666666667,1,246.65363060144657
5.416666666666667,5.666666666666667,2,246.6536307159135
5.416666666666667,5.666666666666667,3,186.93819058511437
5.416666666666667,5.666666666666667,4,186.93819085955533
9.166666666666666,8.666666666666666,1,255.78315752884717
9.166666666666666,8.666666666666666,2,255.78315731594546
9.166666666666666,8.666666666666666,3,127.37165387333235
7.916666666666667,7.666666666666667,1,131.76828299090835
14.583333333333334,4.666666666666667,1,158.01563863822975
10.416666666666666,10.0,1,137.3725134556553
13.333333333333334,3.6666666666666665,1,197.68975694904873
6.666666666666667,6.666666666666667,1,274.6090300707959
5.416666666666667,6.0,1,249.43521862001455
5.416666666666667,6.0,2,249.43521862644337
9.166666666666666,9.0,1,247.67786575001813
9.166666666666666,9.0,2,138.2674888372444
14.583333333333334,5.0,1,148.10805868732285
13.333333333333334,4.0,1,175.4403915711245
6.666666666666667,7.0,1,280.70577545729304
6.666666666666667,7.0,2,280.7057755997944
12.083333333333334,3.0,1,255.3488565414472
12.083333333333334,3.0,2,255.34885630570352
5.416666666666667,6.333333333333333,1,253.66919986442852
5.416666666666667,6.333333333333333,2,253.66919974838189
9.166666666666666,9.333333333333334,1,244.85345512669684
9.166666666666666,9.333333333333334,2,294.3919337039244
9.166666666666666,9.333333333333334,3,151.62553642140924
9.166666666666666,9.333333333333334,4,244.85345487209656
7.916666666666667,8.333333333333334,1,160.41827492094214
14.583333333333334,5.333333333333333,1,140.366515980594
13.333333333333334,4.333333333333333,1,159.44041424037263
13.333333333333334,4.333333333333333,2,159.44041464451863
6.666666666666667,7.333333333333333,1,288.04754267192277
6.666666666666667,7.333333333333333,2,288.0475426694576
12.083333333333334,3.3333333333333335,1,212.06474461529223
12.083333333333334,3.3333333333333335,2,212.0647442464145
9.166666666666666,9.666666666666666,1,167.17486471381494
9.166666666666666,9.666666666666666,2,167.17486472469227
5.416666666666667,6.666666666666667,1,259.3192254292466
5.416666666666667,6.666666666666667,2,259.3192255323963
14.583333333333334,5.666666666666667,1,134.19924335518192
7.916666666666667,8.666666666666666,1,283.956377095233
7.916666666666667,8.666666666666666,2,287.2973075391625
13.333333333333334,4.666666666666667,1,147.58655040321014
6.666666666666667,7.666666666666667,1,296.4418831744313
6.666666666666667,7.666666666666667,2,296.44188296726486
10.833333333333334,2.6666666666666665,1,294.2577670642254
10.833333333333334,2.6666666666666665,2,294.25776718217736
9.166666666666666,10.0,1,245.87520235716968
9.166666666666666,10.0,2,245.87520257032972
12.083333333333334,3.6666666666666665,1,183.00329530082954
5.416666666666667,7.0,1,266.31777331983795
5.416666666666667,7.0,2,275.43549066263165
5.416666666666667,7.0,3,266.31777330403435
14.583333333333334,6.0,1,129.21543040957675
7.916666666666667,9.0,1,278.6244435041201
7.916666666666667,9.0,2,278.6244430600722
13.333333333333334,5.0,1,138.57251239287308
6.666666666666667,8.0,1,294.1176086006985
6.666666666666667,8.0,2,294.1176087118899
12.083333333333334,4.0,1,162.79755738723128
10.833333333333334,3.0,1,233.9481690461124
10.833333333333334,3.0,2,233.94816891933863
5.416666666666667,7.333333333333333,1,274.5548391431124
5.416666666666667,7.333333333333333,2,274.55483914233383
14.583333333333334,6.333333333333333,1,125.1537715371913
7.916666666666667,9.333333333333334,1,264.8425061532702
13.333333333333334,5.333333333333333,1,131.56682365130484
