Lx,Lz,alpha,gamma,id,residual
12.083333333333334,5.333333333333333,0.5199877495596898,1.1780972450961724,3,NaN
12.083333333333334,5.666666666666667,0.5199877495596898,1.1087974071493387,3,NaN
12.083333333333334,6.0,0.5199877495596898,1.0471975511965976,3,NaN
12.083333333333334,6.333333333333333,0.5199877495596898,0.9920818906073031,3,NaN
12.083333333333334,6.666666666666667,0.5199877495596898,0.9424777960769379,3,NaN
12.083333333333334,7.0,0.5199877495596898,0.8975979010256552,3,NaN
12.083333333333334,7.333333333333333,0.5199877495596898,0.85679799643358,3,NaN
12.083333333333334,7.666666666666667,0.5199877495596898,0.8195459096321199,3,NaN
12.083333333333334,8.0,0.5199877495596898,0.7853981633974483,3,NaN
12.083333333333334,8.333333333333334,0.5199877495596898,0.7539822368615503,3,NaN
12.083333333333334,8.666666666666666,0.5199877495596898,0.7249829200591831,3,NaN
12.083333333333334,9.0,0.5199877495596898,0.6981317007977318,3,NaN
12.083333333333334,9.333333333333334,0.5199877495596898,0.6731984257692414,3,NaN
12.5,4.0,0.5026548245743669,1.5707963267948966,3,NaN
12.5,4.333333333333333,0.5026548245743669,1.4499658401183662,3,NaN
12.5,4.666666666666667,0.5026548245743669,1.3463968515384828,3,NaN
12.5,5.0,0.5026548245743669,1.2566370614359172,3,NaN
12.5,5.333333333333333,0.5026548245743669,1.1780972450961724,3,NaN
12.5,5.666666666666667,0.5026548245743669,1.1087974071493387,3,NaN
12.5,6.0,0.5026548245743669,1.0471975511965976,3,NaN
12.5,6.333333333333333,0.5026548245743669,0.9920818906073031,3,NaN
12.5,6.666666666666667,0.5026548245743669,0.9424777960769379,3,NaN
12.5,7.0,0.5026548245743669,0.8975979010256552,3,NaN
