timestamp,case,group,J,K,L,sol_id,status,error,job_dir
2026-03-10T13:34:14,re400_lx2pi_lzpi,F,1,3,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T13:37:32,re400_lx2pi_lzpi,E,1,3,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T13:41:43,re400_lx2pi_lzpi,F,1,3,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T13:42:37,re400_lx2pi_lzpi,G,1,4,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T13:42:37,re400_lx2pi_lzpi,G,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T14:13:32,re400_lx2pi_lzpi,G,1,4,5,4,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_4_5/dns_findsoln/sol004
2026-03-10T14:13:32,re400_lx2pi_lzpi,G,1,3,5,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T14:21:39,re400_lx2pi_lzpi,G,1,3,5,6,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_3_5/dns_findsoln/sol006
2026-03-10T14:23:57,re400_lx2pi_lzpi,F,2,4,7,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_2_4_7/dns_findsoln/sol001
2026-03-10T14:25:13,re400_lx2pi_lzpi,E,1,3,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T14:27:05,re400_lx2pi_lzpi,G,1,3,5,5,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T14:55:42,re400_lx2pi_lzpi,G,1,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_4_5/dns_findsoln/sol003
2026-03-10T15:05:27,re400_lx2pi_lzpi,F,2,4,6,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_2_4_6/dns_findsoln/sol001
2026-03-10T15:11:12,re400_lx2pi_lzpi,G,1,3,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T15:41:14,re400_lx2pi_lzpi,F,2,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T15:47:01,re400_lx2pi_lzpi,F,1,4,5,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T15:47:01,re400_lx2pi_lzpi,F,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_1_3_5/dns_findsoln/sol001
