timestamp,case,group,J,K,L,sol_id,status,min_Re,error,csv_path
2026-03-08T03:47:59,re400_lx10_lz6,E,2,4,5,3,ok,273.4412180986947,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol003.csv
2026-03-08T03:48:10,re400_lx10_lz6,D,2,4,9,1,ok,282.3154208411118,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_9/bifurcations/bif_D_sol001.csv
2026-03-08T03:50:25,re400_lx10_lz6,E,2,4,5,4,ok,286.70649344777564,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol004.csv
2026-03-08T03:51:47,re400_lx10_lz6,E,2,4,5,6,ok,347.16769254690803,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol006.csv
2026-03-08T03:53:12,re400_lx10_lz6,E,2,4,5,2,ok,146.32589740726095,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol002.csv
2026-03-08T03:53:42,re400_lx10_lz6,E,2,4,5,7,ok,345.74904674245784,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol007.csv
2026-03-08T03:54:01,re400_lx10_lz6,E,2,4,5,5,ok,173.9037035203321,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol005.csv
2026-03-08T03:55:24,re400_lx10_lz6,E,2,4,5,9,ok,260.7959941230215,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol009.csv
2026-03-08T03:55:33,re400_lx10_lz6,C,3,5,10,1,ok,337.34941682111906,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_3_5_10/bifurcations/bif_C_sol001.csv
2026-03-08T03:57:27,re400_lx10_lz6,E,2,4,5,8,ok,308.09648719410603,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol008.csv
2026-03-08T03:57:58,re400_lx10_lz6,E,2,4,6,10,ok,295.12108183309255,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol010.csv
2026-03-08T04:01:10,re400_lx10_lz6,E,2,4,6,4,ok,353.4554734668885,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol004.csv
2026-03-08T04:03:26,re400_lx10_lz6,E,2,4,6,5,ok,316.0283305571733,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol005.csv
2026-03-08T04:04:49,re400_lx10_lz6,E,2,4,6,2,ok,149.24079308063966,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol002.csv
2026-03-08T04:07:38,re400_lx10_lz6,E,2,4,6,7,ok,354.26008333719085,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol007.csv
2026-03-08T04:08:43,re400_lx10_lz6,E,2,4,6,3,ok,296.00570803745404,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol003.csv
2026-03-08T04:09:29,re400_lx10_lz6,E,2,4,6,1,ok,202.61610498001227,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol001.csv
2026-03-08T04:10:53,re400_lx10_lz6,E,2,4,6,8,ok,343.68930935656743,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol008.csv
2026-03-08T04:12:17,re400_lx10_lz6,E,2,4,6,6,ok,226.05530027744567,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol006.csv
2026-03-08T04:15:10,re400_lx10_lz6,E,2,4,6,9,ok,315.2737390976689,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/bifurcations/bif_E_sol009.csv
2026-03-08T04:16:38,re400_lx10_lz6,E,2,4,7,1,ok,163.19303266417737,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol001.csv
2026-03-08T04:16:42,re400_lx10_lz6,E,2,4,7,3,ok,163.19303268488162,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol003.csv
2026-03-08T04:19:59,re400_lx10_lz6,E,2,4,7,4,ok,254.99408913780607,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol004.csv
2026-03-08T04:20:03,re400_lx10_lz6,E,2,4,7,5,ok,394.32332691424085,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol005.csv
2026-03-08T04:20:57,re400_lx10_lz6,E,2,4,7,6,ok,334.63465294557966,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol006.csv
2026-03-08T04:23:21,re400_lx10_lz6,E,2,4,7,7,ok,351.5549952951466,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol007.csv
2026-03-08T04:23:49,re400_lx10_lz6,E,2,4,7,2,ok,291.6342299278215,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol002.csv
2026-03-08T04:25:35,re400_lx10_lz6,E,2,4,7,8,ok,335.3579312033303,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/bifurcations/bif_E_sol008.csv
2026-03-08T04:30:24,re400_lx10_lz6,E,2,4,8,3,ok,352.794417802229,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/bifurcations/bif_E_sol003.csv
2026-03-08T04:31:36,re400_lx10_lz6,E,2,4,8,4,ok,156.15886892495914,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/bifurcations/bif_E_sol004.csv
2026-03-08T04:35:20,re400_lx10_lz6,E,2,4,8,2,ok,396.1651439137357,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/bifurcations/bif_E_sol002.csv
2026-03-08T04:38:51,re400_lx10_lz6,E,2,4,8,6,ok,366.0603400438935,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/bifurcations/bif_E_sol006.csv
2026-03-08T04:39:31,re400_lx10_lz6,E,2,4,8,5,ok,290.4197639368881,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/bifurcations/bif_E_sol005.csv
2026-03-08T04:44:22,re400_lx10_lz6,E,2,4,9,1,ok,158.46804443415243,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_9/bifurcations/bif_E_sol001.csv
2026-03-08T04:50:34,re400_lx10_lz6,C,3,4,9,1,ok,184.32884747210525,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_3_4_9/bifurcations/bif_C_sol001.csv
2026-03-08T04:51:29,re400_lx10_lz6,E,2,4,8,1,ok,351.2723524434273,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/bifurcations/bif_E_sol001.csv
2026-03-08T04:51:30,re400_lx10_lz6,F,1,3,5,1,ok,105.0235130491228,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_3_5/bifurcations/bif_F_sol001.csv
2026-03-08T04:51:32,re400_lx10_lz6,F,1,3,5,2,ok,386.9115954294515,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_3_5/bifurcations/bif_F_sol002.csv
2026-03-08T04:51:35,re400_lx10_lz6,F,1,4,5,1,ok,107.05906526813706,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_4_5/bifurcations/bif_F_sol001.csv
2026-03-08T04:51:38,re400_lx10_lz6,F,1,4,5,2,ok,107.05906525845191,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_4_5/bifurcations/bif_F_sol002.csv
2026-03-08T04:51:48,re400_lx10_lz6,F,2,4,5,1,ok,379.47670391140065,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_5/bifurcations/bif_F_sol001.csv
2026-03-08T04:52:30,re400_lx10_lz6,F,2,4,6,1,ok,271.0515003948848,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_6/bifurcations/bif_F_sol001.csv
2026-03-08T04:53:12,re400_lx10_lz6,F,2,4,7,1,ok,370.8185353520376,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_7/bifurcations/bif_F_sol001.csv
2026-03-08T04:54:04,re400_lx10_lz6,F,2,4,8,1,ok,361.7724501683989,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_8/bifurcations/bif_F_sol001.csv
2026-03-08T04:55:02,re400_lx10_lz6,F,2,4,9,1,ok,385.22430708898986,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_9/bifurcations/bif_F_sol001.csv
2026-03-08T04:56:01,re400_lx10_lz6,E,2,4,9,3,ok,363.42048365171127,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_9/bifurcations/bif_E_sol003.csv
2026-03-08T04:57:39,re400_lx10_lz6,G,1,3,5,1,ok,158.1645397756918,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/bifurcations/bif_G_sol001.csv
2026-03-08T04:58:20,re400_lx10_lz6,F,3,4,9,1,ok,391.01869468220286,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_3_4_9/bifurcations/bif_F_sol001.csv
2026-03-08T04:58:32,re400_lx10_lz6,G,1,3,5,2,ok,335.7159656084935,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/bifurcations/bif_G_sol002.csv
2026-03-08T04:59:41,re400_lx10_lz6,G,1,3,5,4,ok,380.5913781137816,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/bifurcations/bif_G_sol004.csv
